pglib_opf_case300_ieee; warm_start_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((265, 269, 0), 10); 4397.510785564216; 5; 11; 0; 297; 9
pglib_opf_case300_ieee; warm_start_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((265, 270, 274), 26); 4539.672199534511; 5; 14; 0; 276; 12
pglib_opf_case300_ieee; warm_start_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((265, 272, 275), 17); 4524.875768307007; 5; 14; 0; 285; 12
pglib_opf_case300_ieee; warm_start_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((269, 291, 276), 36); 4555.847684111064; 5; 14; 0; 293; 12
pglib_opf_case300_ieee; warm_start_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((269, 292, 277), 30); 4546.4214488663565; 5; 14; 0; 293; 12
pglib_opf_case300_ieee; warm_start_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((269, 293, 278), 28); 4542.803461844709; 5; 14; 0; 292; 12
pglib_opf_case300_ieee; warm_start_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((269, 294, 279), 84); 6212.328452324076; 6; 35; 0; 286; 19
pglib_opf_case300_ieee; warm_start_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((269, 295, 280), 0); 0.0; 1; 1; 0; 299; 2
pglib_opf_case300_ieee; warm_start_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((270, 271, 1), 9); 0.0; 1; 1; 0; 300; 1
pglib_opf_case300_ieee; warm_start_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((270, 267, 2), 8); 0.0; 1; 1; 0; 300; 1
pglib_opf_case300_ieee; warm_start_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((270, 267, 3), 8); 0.0; 1; 1; 0; 300; 1
pglib_opf_case300_ieee; warm_start_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((271, 267, 8), 7); 0.0; 1; 1; 0; 300; 1
pglib_opf_case300_ieee; warm_start_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((271, 296, 285), 1); 4383.641449224167; 5; 11; 0; 296; 9
pglib_opf_case300_ieee; warm_start_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((271, 297, 286), 1); 4383.641449224167; 5; 11; 0; 296; 9
pglib_opf_case300_ieee; warm_start_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((267, 290, 9), 4); 4389.011451137023; 5; 11; 0; 292; 9
