pglib_opf_case300_ieee; two_stage_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((265, 269, 0), 10); 4579.852017288809; 5; 33; 0; 289; 20
pglib_opf_case300_ieee; two_stage_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((265, 270, 277), 26); 5119.996704239493; 5; 32; 0; 271; 20
pglib_opf_case300_ieee; two_stage_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((265, 272, 278), 17); 5105.422433740914; 5; 32; 0; 280; 20
pglib_opf_case300_ieee; two_stage_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((269, 291, 279), 36); 5135.929322317428; 5; 32; 0; 288; 20
pglib_opf_case300_ieee; two_stage_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((269, 292, 280), 30); 5126.644617098489; 5; 32; 0; 288; 20
pglib_opf_case300_ieee; two_stage_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((269, 293, 281), 28); 5123.08095227263; 5; 32; 0; 287; 20
pglib_opf_case300_ieee; two_stage_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((269, 294, 282), 84); 7206.588099029421; 6; 46; 0; 284; 23
pglib_opf_case300_ieee; two_stage_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((269, 295, 283), 0); 0.0; 1; 1; 0; 299; 2
pglib_opf_case300_ieee; two_stage_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((270, 271, 1), 9); 0.0; 1; 1; 0; 300; 1
pglib_opf_case300_ieee; two_stage_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((270, 267, 2), 8); 0.0; 1; 1; 0; 300; 1
pglib_opf_case300_ieee; two_stage_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((270, 267, 3), 8); 0.0; 1; 1; 0; 300; 1
pglib_opf_case300_ieee; two_stage_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((271, 267, 8), 7); 0.0; 1; 1; 0; 300; 1
pglib_opf_case300_ieee; two_stage_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((271, 296, 288), 1); 4566.048030833375; 5; 33; 0; 288; 20
pglib_opf_case300_ieee; two_stage_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((271, 297, 289), 1); 4566.048030833375; 5; 33; 0; 288; 20
pglib_opf_case300_ieee; two_stage_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((267, 290, 9), 4); 4571.392791856084; 5; 33; 0; 284; 20
pglib_opf_case300_ieee; two_stage_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((267, 279, 290), 2); 4567.457104193905; 5; 33; 0; 288; 20
pglib_opf_case300_ieee; two_stage_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((267, 280, 291), 1); 4566.679684408784; 5; 33; 0; 288; 20
pglib_opf_case300_ieee; two_stage_maximum_congestion; neg_weight; 2; 300; 400; 23848.950000000004; ((267, 281, 292), 2); 4567.5380854215255; 5; 33; 0; 288; 20
